mean_wordRank	placeholder1	KWORD	PhER	per_uniq_phonemes	Noise_ID	WER	ChER	mean_nPhonemes	Short Utterance	placeholder3	ppl	STOI	mean_nChars	ph_len	per_uniq_chars	total_nChars	placeholder2	paraphrase_pair_id
9403.75	1638807207592803212_sent_int_pegasus_78	0.945	0.88	0.513	0	0.875	0.908333333333333	3.25	that what it all boils down to in the end usually anyway	input_phrase	51.73392868	0.813386652	3.75	39	0.067	45	812	72
10030.1	1638807207592803212_sent_int_pegasus_78	1	0.988333333333333	0.667	0	0.983333333333333	1	2.7	thats what it all comes down to in the end	output_paraphrases	20.20244789	0.852021402	3.3	27	0.091	33	809	72
9896.5	1638807207592803212_sent_int_pegasus_79	1	1	0.739	0	1	1	2.875	it would be fun to get them trained	output_paraphrases	55.18413162	0.872192525	3.5	23	0.107	28	88	73
9971.571	1638807207592803212_sent_int_pegasus_79	0.958333333333333	0.991666666666667	0.842	0	0.976666666666667	0.993333333333333	2.714	it would be fun to train them	output_paraphrases	45.05976868	0.889352432	3.286	19	0.13	23	87	73
9896.5	1638807207592803212_sent_int_pegasus_79	1	1	0.739	0	1	1	2.875	it would be fun to get them trained	output_paraphrases	55.18413162	0.872192525	3.5	23	0.107	28	88	74
9980.8	1638807207592803212_sent_int_pegasus_79	1	1	0.69	0	1	1	2.9	that would be fun if you could get them trained	input_phrase	42.16803741	0.879495861	3.8	29	0.079	38	87	74
9971.571	1638807207592803212_sent_int_pegasus_79	0.958333333333333	0.991666666666667	0.842	0	0.976666666666667	0.993333333333333	2.714	it would be fun to train them	output_paraphrases	45.05976868	0.889352432	3.286	19	0.13	23	87	75
9980.8	1638807207592803212_sent_int_pegasus_79	1	1	0.69	0	1	1	2.9	that would be fun if you could get them trained	input_phrase	42.16803741	0.879495861	3.8	29	0.079	38	87	75
10076.667	1638807207592803212_sent_int_pegasus_80	1	1	0.529	0	1	1	2.833	the minimum they want you to do is three times a week	input_phrase	27.45655441	0.808968838	3.5	34	0.071	42	1215	76
10279.182	1638807207592803212_sent_int_pegasus_80	1	0.983333333333333	0.69	0	0.94	0.971666666666667	2.636	they want you to do at least three times a week	output_paraphrases	18.85769081	0.83294491	3.364	29	0.081	37	1211	76
10076.667	1638807207592803212_sent_int_pegasus_80	1	1	0.529	0	1	1	2.833	the minimum they want you to do is three times a week	input_phrase	27.45655441	0.808968838	3.5	34	0.071	42	1215	77
10290.625	1638807207592803212_sent_int_pegasus_80	1	1	0.8	0	0.96	0.936666666666667	2.5	you have to do three times a week	output_paraphrases	27.19400024	0.818869927	3.25	20	0.115	26	1215	77
10279.182	1638807207592803212_sent_int_pegasus_80	1	0.983333333333333	0.69	0	0.94	0.971666666666667	2.636	they want you to do at least three times a week	output_paraphrases	18.85769081	0.83294491	3.364	29	0.081	37	1211	78
10290.625	1638807207592803212_sent_int_pegasus_80	1	1	0.8	0	0.96	0.936666666666667	2.5	you have to do three times a week	output_paraphrases	27.19400024	0.818869927	3.25	20	0.115	26	1215	78
9707	1638807207592803212_sent_int_pegasus_90	0.766666666666667	0.841666666666667	0.571	0	0.806666666666666	0.851666666666667	3.5	they supposed to be coming out with all these desert storm movies	input_phrase	96.64836121	0.818047413	4.5	42	0.056	54	631	79
9544.6	1638807207592803212_sent_int_pegasus_90	1	0.985	0.618	0	0.983333333333333	0.988333333333333	3.4	they were going to release all the desert storm movies	output_paraphrases	97.19499969	0.758474615	4.5	34	0.067	45	631	79
9707	1638807207592803212_sent_int_pegasus_90	0.766666666666667	0.841666666666667	0.571	0	0.806666666666666	0.851666666666667	3.5	they supposed to be coming out with all these desert storm movies	input_phrase	96.64836121	0.818047413	4.5	42	0.056	54	631	80
9019.455	1638807207592803212_sent_int_pegasus_90	0.966666666666667	0.976666666666667	0.537	0	0.94	0.986666666666667	3.727	they were supposed to be releasing all these desert storm movies	output_paraphrases	137.6983032	0.77197715	4.909	41	0.056	54	627	80
9544.6	1638807207592803212_sent_int_pegasus_90	1	0.985	0.618	0	0.983333333333333	0.988333333333333	3.4	they were going to release all the desert storm movies	output_paraphrases	97.19499969	0.758474615	4.5	34	0.067	45	631	81
9019.455	1638807207592803212_sent_int_pegasus_90	0.966666666666667	0.976666666666667	0.537	0	0.94	0.986666666666667	3.727	they were supposed to be releasing all these desert storm movies	output_paraphrases	137.6983032	0.77197715	4.909	41	0.056	54	627	81
10322.143	1638807207592803212_sent_int_pegasus_95	1	1	0.722	0	0.976666666666667	1	2.571	i want to get in the water	output_paraphrases	39.05108643	0.805315577	2.857	18	0.15	20	1404	82
10304.125	1638807207592803212_sent_int_pegasus_95	1	1	0.8	0	1	1	2.5	i would love to get in the water	output_paraphrases	34.63664246	0.826776655	3.125	20	0.12	25	1402	82
10322.143	1638807207592803212_sent_int_pegasus_95	1	1	0.722	0	0.976666666666667	1	2.571	i want to get in the water	output_paraphrases	39.05108643	0.805315577	2.857	18	0.15	20	1404	83
10327	1638807207592803212_sent_int_pegasus_95	0.945	0.975	0.593	0	0.94	0.978333333333333	2.455	to this day i do want to get in the water	input_phrase	32.15871048	0.840336155	2.818	27	0.097	31	1402	83
10304.125	1638807207592803212_sent_int_pegasus_95	1	1	0.8	0	1	1	2.5	i would love to get in the water	output_paraphrases	34.63664246	0.826776655	3.125	20	0.12	25	1402	84
10327	1638807207592803212_sent_int_pegasus_95	0.945	0.975	0.593	0	0.94	0.978333333333333	2.455	to this day i do want to get in the water	input_phrase	32.15871048	0.840336155	2.818	27	0.097	31	1402	84
10202.833	1638809241874093187_sent_int_pegasus_101	1	1	0.778	0	0.971666666666667	1	3	is it small enough to hold	output_paraphrases	81.13015747	0.798038488	3.5	18	0.143	21	2912	85
10259.2	1638809241874093187_sent_int_pegasus_101	0.966666666666667	0.99	0.71	0	0.966666666666667	0.991666666666667	3.1	was it small enough that you could just hold it	input_phrase	34.84699631	0.811870098	3.8	31	0.079	38	2906	85
10202.833	1638809241874093187_sent_int_pegasus_101	1	1	0.778	0	0.971666666666667	1	3	is it small enough to hold	output_paraphrases	81.13015747	0.798038488	3.5	18	0.143	21	2912	86
10238.286	1638809241874093187_sent_int_pegasus_101	1	1	0.857	0	1	1	3	was it small enough to be held	output_paraphrases	73.54916382	0.786903532	3.429	21	0.125	24	2906	86
10259.2	1638809241874093187_sent_int_pegasus_101	0.966666666666667	0.99	0.71	0	0.966666666666667	0.991666666666667	3.1	was it small enough that you could just hold it	input_phrase	34.84699631	0.811870098	3.8	31	0.079	38	2906	87
10238.286	1638809241874093187_sent_int_pegasus_101	1	1	0.857	0	1	1	3	was it small enough to be held	output_paraphrases	73.54916382	0.786903532	3.429	21	0.125	24	2906	87
9797.818	1638809241874093187_sent_int_pegasus_102	0.725	1	0.594	0	0.925	1	2.909	we been sort of opera fans for a few years now	input_phrase	82.26721191	0.819938612	3.273	32	0.083	36	2970	88
9802.3	1638809241874093187_sent_int_pegasus_102	1	1	0.714	0	1	1	2.8	we have been fans of opera for a long time	output_paraphrases	65.91429901	0.828033889	3.3	28	0.091	33	2971	88
9797.818	1638809241874093187_sent_int_pegasus_102	0.725	1	0.594	0	0.925	1	2.909	we been sort of opera fans for a few years now	input_phrase	82.26721191	0.819938612	3.273	32	0.083	36	2970	89
9863.375	1638809241874093187_sent_int_pegasus_102	0.723333333333333	0.955	0.773	0	0.896666666666667	0.955	2.75	we like opera for a few years now	output_paraphrases	77.50325012	0.794458982	3.25	22	0.115	26	2970	89
9802.3	1638809241874093187_sent_int_pegasus_102	1	1	0.714	0	1	1	2.8	we have been fans of opera for a long time	output_paraphrases	65.91429901	0.828033889	3.3	28	0.091	33	2971	90
9863.375	1638809241874093187_sent_int_pegasus_102	0.723333333333333	0.955	0.773	0	0.896666666666667	0.955	2.75	we like opera for a few years now	output_paraphrases	77.50325012	0.794458982	3.25	22	0.115	26	2970	90
9069.6	1638809241874093187_sent_int_pegasus_106	0.666666666666667	0.943333333333333	0.538	0	0.8	0.968333333333333	3.9	we are looking forward to one in october at disneyworld	output_paraphrases	55.00475311	0.803227696	4.6	39	0.065	46	2543	91
9100.909	1638809241874093187_sent_int_pegasus_106	0.6	0.808333333333333	0.435	0	0.713333333333333	0.816666666666667	4.182	we looking forward to one in october to disneyworld in florida	input_phrase	50.65942764	0.829969039	4.727	46	0.058	52	2543	91
9069.6	1638809241874093187_sent_int_pegasus_106	0.666666666666667	0.943333333333333	0.538	0	0.8	0.968333333333333	3.9	we are looking forward to one in october at disneyworld	output_paraphrases	55.00475311	0.803227696	4.6	39	0.065	46	2543	92
9064.5	1638809241874093187_sent_int_pegasus_106	0.886666666666667	1	0.513	0	0.933333333333333	1	3.9	we will be going to disneyworld in florida in october	output_paraphrases	17.28926468	0.836030207	4.4	39	0.068	44	2542	92
9100.909	1638809241874093187_sent_int_pegasus_106	0.6	0.808333333333333	0.435	0	0.713333333333333	0.816666666666667	4.182	we looking forward to one in october to disneyworld in florida	input_phrase	50.65942764	0.829969039	4.727	46	0.058	52	2543	93
9064.5	1638809241874093187_sent_int_pegasus_106	0.886666666666667	1	0.513	0	0.933333333333333	1	3.9	we will be going to disneyworld in florida in october	output_paraphrases	17.28926468	0.836030207	4.4	39	0.068	44	2542	93
8763	1638809241874093187_sent_int_pegasus_112	1	0.97	0.485	0	0.963333333333333	0.963333333333333	3.667	coupons are sent out when a new restaurant opens	output_paraphrases	64.47738647	0.850413954	4.444	33	0.075	40	1795	94
7964	1638809241874093187_sent_int_pegasus_112	1	0.946666666666667	0.645	0	0.943333333333333	0.975	5.167	new restaurants usually send out coupons	output_paraphrases	571.873291	0.848769639	5.833	31	0.086	35	1791	94
8763	1638809241874093187_sent_int_pegasus_112	1	0.97	0.485	0	0.963333333333333	0.963333333333333	3.667	coupons are sent out when a new restaurant opens	output_paraphrases	64.47738647	0.850413954	4.444	33	0.075	40	1795	95
8957.182	1638809241874093187_sent_int_pegasus_112	0.958333333333333	0.985	0.535	0	0.955	0.986666666666667	3.909	when a new restaurant opens up they usually send out coupons	input_phrase	73.84104156	0.844425202	4.545	43	0.06	50	1795	95
7964	1638809241874093187_sent_int_pegasus_112	1	0.946666666666667	0.645	0	0.943333333333333	0.975	5.167	new restaurants usually send out coupons	output_paraphrases	571.873291	0.848769639	5.833	31	0.086	35	1791	96
8957.182	1638809241874093187_sent_int_pegasus_112	0.958333333333333	0.985	0.535	0	0.955	0.986666666666667	3.909	when a new restaurant opens up they usually send out coupons	input_phrase	73.84104156	0.844425202	4.545	43	0.06	50	1795	96
10311.875	1638809241874093187_sent_int_pegasus_113	1	1	0.889	0	1	1	2.25	i had it when i was your age	output_paraphrases	31.68367195	0.832001514	2.625	18	0.143	21	1579	97
10294	1638809241874093187_sent_int_pegasus_113	1	1	0.929	0	1	1	2.333	i had this at your age	output_paraphrases	147.9190979	0.854202057	2.833	14	0.176	17	1575	97
10311.875	1638809241874093187_sent_int_pegasus_113	1	1	0.889	0	1	1	2.25	i had it when i was your age	output_paraphrases	31.68367195	0.832001514	2.625	18	0.143	21	1579	98
10319.182	1638809241874093187_sent_int_pegasus_113	1	0.988333333333333	0.704	0	0.985	0.99	2.455	when i was your age i did have this or that	input_phrase	69.07318115	0.852759361	3	27	0.091	33	1575	98
10294	1638809241874093187_sent_int_pegasus_113	1	1	0.929	0	1	1	2.333	i had this at your age	output_paraphrases	147.9190979	0.854202057	2.833	14	0.176	17	1575	99
10319.182	1638809241874093187_sent_int_pegasus_113	1	0.988333333333333	0.704	0	0.985	0.99	2.455	when i was your age i did have this or that	input_phrase	69.07318115	0.852759361	3	27	0.091	33	1575	99
10301	1638809241874093187_sent_int_pegasus_118	1	1	0.667	0	1	1	3	the other one doing well this year	output_paraphrases	106.604126	0.814573332	4	21	0.107	28	1519	100
10305.571	1638809241874093187_sent_int_pegasus_118	1	1	0.714	0	1	1	3	the other one is doing very well	output_paraphrases	46.53496552	0.814887612	3.714	21	0.115	26	1518	100
10301	1638809241874093187_sent_int_pegasus_118	1	1	0.667	0	1	1	3	the other one doing well this year	output_paraphrases	106.604126	0.814573332	4	21	0.107	28	1519	101
10317	1638809241874093187_sent_int_pegasus_118	0.778333333333333	0.72	0.643	0	0.683333333333333	0.725	2.8	who the other one that doing so well this year	input_phrase	83.8433609	0.815562189	3.7	28	0.081	37	1518	101
10305.571	1638809241874093187_sent_int_pegasus_118	1	1	0.714	0	1	1	3	the other one is doing very well	output_paraphrases	46.53496552	0.814887612	3.714	21	0.115	26	1518	102
10317	1638809241874093187_sent_int_pegasus_118	0.778333333333333	0.72	0.643	0	0.683333333333333	0.725	2.8	who the other one that doing so well this year	input_phrase	83.8433609	0.815562189	3.7	28	0.081	37	1518	102
9823.545	1638809241874093187_sent_int_pegasus_16	1	0.881666666666667	0.526	0	0.715	0.633333333333333	3.455	every month i add two hundred and twenty dollars to it	input_phrase	81.09012604	0.858230597	4	38	0.068	44	2042	103
9838.091	1638809241874093187_sent_int_pegasus_16	1	0.893333333333333	0.543	0	0.775	0.71	3.182	i add two hundred and twenty dollars a month to it	output_paraphrases	61.35173035	0.885261145	3.636	35	0.075	40	2050	103
9823.545	1638809241874093187_sent_int_pegasus_16	1	0.881666666666667	0.526	0	0.715	0.633333333333333	3.455	every month i add two hundred and twenty dollars to it	input_phrase	81.09012604	0.858230597	4	38	0.068	44	2042	104
9700	1638809241874093187_sent_int_pegasus_16	0.75	0.846666666666667	0.559	0	0.443333333333333	0.475	3.778	i add two hundred and twenty dollars every month	output_paraphrases	101.0758667	0.86438515	4.444	34	0.075	40	2042	104
9838.091	1638809241874093187_sent_int_pegasus_16	1	0.893333333333333	0.543	0	0.775	0.71	3.182	i add two hundred and twenty dollars a month to it	output_paraphrases	61.35173035	0.885261145	3.636	35	0.075	40	2050	105
9700	1638809241874093187_sent_int_pegasus_16	0.75	0.846666666666667	0.559	0	0.443333333333333	0.475	3.778	i add two hundred and twenty dollars every month	output_paraphrases	101.0758667	0.86438515	4.444	34	0.075	40	2042	105
9831.7	1638809241874093187_sent_int_pegasus_20	1	1	0.526	0	1	1	3.8	i also wanted to spend one year studying in europe	input_phrase	86.01027679	0.833900066	4.1	38	0.073	41	2393	106
9783.889	1638809241874093187_sent_int_pegasus_20	0.966666666666667	0.985	0.531	0	0.981666666666667	0.99	3.556	i wanted to spend a year studying in europe	output_paraphrases	61.36691666	0.775501937	3.889	32	0.086	35	2393	106
9831.7	1638809241874093187_sent_int_pegasus_20	1	1	0.526	0	1	1	3.8	i also wanted to spend one year studying in europe	input_phrase	86.01027679	0.833900066	4.1	38	0.073	41	2393	107
10121	1638809241874093187_sent_int_pegasus_20	1	1	0.714	0	1	1	3.5	i wanted to study in europe	output_paraphrases	73.83245087	0.828923269	3.667	21	0.136	22	2396	107
9783.889	1638809241874093187_sent_int_pegasus_20	0.966666666666667	0.985	0.531	0	0.981666666666667	0.99	3.556	i wanted to spend a year studying in europe	output_paraphrases	61.36691666	0.775501937	3.889	32	0.086	35	2393	108
10121	1638809241874093187_sent_int_pegasus_20	1	1	0.714	0	1	1	3.5	i wanted to study in europe	output_paraphrases	73.83245087	0.828923269	3.667	21	0.136	22	2396	108
10159.6	1638809241874093187_sent_int_pegasus_4	0.958333333333333	0.956666666666667	0.486	0	0.916666666666667	0.953333333333334	3.5	and not ever have to spend any money on interest	input_phrase	53.76958847	0.867405886	3.9	35	0.077	39	2094	109
10074.286	1638809241874093187_sent_int_pegasus_4	1	1	0.607	0	1	1	4	not having to spend money on interest	output_paraphrases	67.93754578	0.832326003	4.429	28	0.097	31	2094	109
10159.6	1638809241874093187_sent_int_pegasus_4	0.958333333333333	0.956666666666667	0.486	0	0.916666666666667	0.953333333333334	3.5	and not ever have to spend any money on interest	input_phrase	53.76958847	0.867405886	3.9	35	0.077	39	2094	110
9575.9	1638809241874093187_sent_int_pegasus_4	0.971666666666667	0.963333333333333	0.556	0	0.966666666666667	0.961666666666667	3.6	not having to spend money on interest is a bonus	output_paraphrases	39.59624481	0.849364001	3.9	36	0.077	39	2093	110
10074.286	1638809241874093187_sent_int_pegasus_4	1	1	0.607	0	1	1	4	not having to spend money on interest	output_paraphrases	67.93754578	0.832326003	4.429	28	0.097	31	2094	111
9575.9	1638809241874093187_sent_int_pegasus_4	0.971666666666667	0.963333333333333	0.556	0	0.966666666666667	0.961666666666667	3.6	not having to spend money on interest is a bonus	output_paraphrases	39.59624481	0.849364001	3.9	36	0.077	39	2093	111
9417.667	1638809241874093187_sent_int_pegasus_53	0.958333333333333	0.981666666666666	0.514	0	0.981666666666666	0.991666666666667	4.111	i attended a small liberal arts college in virginia	output_paraphrases	49.90068054	0.739959542	4.778	37	0.07	43	2373	112
10080.875	1638809241874093187_sent_int_pegasus_53	0.945	0.986666666666667	0.692	0	0.98	0.995	3.25	i went to a small college in virginia	output_paraphrases	34.47989655	0.780784149	3.75	26	0.1	30	2376	112
9417.667	1638809241874093187_sent_int_pegasus_53	0.958333333333333	0.981666666666666	0.514	0	0.981666666666666	0.991666666666667	4.111	i attended a small liberal arts college in virginia	output_paraphrases	49.90068054	0.739959542	4.778	37	0.07	43	2373	113
9805.1	1638809241874093187_sent_int_pegasus_53	0.89	0.94	0.556	0	0.9	0.933333333333333	3.6	i went to a small liberal arts college in virginia	input_phrase	25.694767	0.765727637	4.1	36	0.073	41	2373	113
