mean_wordRank	placeholder1	KWORD	PhER	per_uniq_phonemes	Noise_ID	WER	ChER	mean_nPhonemes	Short Utterance	placeholder3	ppl	STOI	mean_nChars	ph_len	per_uniq_chars	total_nChars	placeholder2	paraphrase_pair_id	exact_paraphrase_pid
9700	1638809241874093187_sent_int_pegasus_16	0.75	0.8466666667	0.559	0	0.4433333333	0.475	3.778	i add two hundred and twenty dollars every month	output_paraphrases	101.0758667	0.86438515	4.444	34	0.075	40	2042	105	105
9831.7	1638809241874093187_sent_int_pegasus_20	1	1	0.526	0	1	1	3.8	i also wanted to spend one year studying in europe	input_phrase	86.01027679	0.833900066	4.1	38	0.073	41	2393	106	106
9783.889	1638809241874093187_sent_int_pegasus_20	0.9666666667	0.985	0.531	0	0.9816666667	0.99	3.556	i wanted to spend a year studying in europe	output_paraphrases	61.36691666	0.775501937	3.889	32	0.086	35	2393	106	106
10159.6	1638809241874093187_sent_int_pegasus_4	0.9583333333	0.9566666667	0.486	0	0.9166666667	0.9533333333	3.5	and not ever have to spend any money on interest	input_phrase	53.76958847	0.867405886	3.9	35	0.077	39	2094	109	109
10074.286	1638809241874093187_sent_int_pegasus_4	1	1	0.607	0	1	1	4	not having to spend money on interest	output_paraphrases	67.93754578	0.832326003	4.429	28	0.097	31	2094	109	109
9417.667	1638809241874093187_sent_int_pegasus_53	0.9583333333	0.9816666667	0.514	0	0.9816666667	0.9916666667	4.111	i attended a small liberal arts college in virginia	output_paraphrases	49.90068054	0.739959542	4.778	37	0.07	43	2373	112	112
10080.875	1638809241874093187_sent_int_pegasus_53	0.945	0.9866666667	0.692	0	0.98	0.995	3.25	i went to a small college in virginia	output_paraphrases	34.47989655	0.780784149	3.75	26	0.1	30	2376	112	112
9417.667	1638809241874093187_sent_int_pegasus_53	0.9583333333	0.9816666667	0.514	0	0.9816666667	0.9916666667	4.111	i attended a small liberal arts college in virginia	output_paraphrases	49.90068054	0.739959542	4.778	37	0.07	43	2373	113	113
9805.1	1638809241874093187_sent_int_pegasus_53	0.89	0.94	0.556	0	0.9	0.9333333333	3.6	i went to a small liberal arts college in virginia	input_phrase	25.694767	0.765727637	4.1	36	0.073	41	2373	113	113
9319.167	1638809241874093187_sent_int_pegasus_56	0.9333333333	0.9816666667	0.525	0	0.93	0.99	3.333	if you have any doubts whatsoever you better not get into it	input_phrase	43.77425385	0.884736351	4.083	40	0.061	49	2176	115	115
8397.125	1638809241874093187_sent_int_pegasus_56	1	1	0.625	0	0.98	1	3	if you have doubts dont get into it	output_paraphrases	104.072937	0.862980841	3.5	24	0.107	28	2174	115	115
9319.167	1638809241874093187_sent_int_pegasus_56	0.9333333333	0.9816666667	0.525	0	0.93	0.99	3.333	if you have any doubts whatsoever you better not get into it	input_phrase	43.77425385	0.884736351	4.083	40	0.061	49	2176	116	116
8029.571	1638809241874093187_sent_int_pegasus_56	1	1	0.64	0	1	1	3.571	if you have doubts dont get involved	output_paraphrases	192.0694122	0.854355094	4.286	25	0.1	30	2176	116	116
8397.125	1638809241874093187_sent_int_pegasus_56	1	1	0.625	0	0.98	1	3	if you have doubts dont get into it	output_paraphrases	104.072937	0.862980841	3.5	24	0.107	28	2174	117	117
8029.571	1638809241874093187_sent_int_pegasus_56	1	1	0.64	0	1	1	3.571	if you have doubts dont get involved	output_paraphrases	192.0694122	0.854355094	4.286	25	0.1	30	2176	117	117
10190.091	1638809241874093187_sent_int_pegasus_60	0.7783333333	0.97	0.559	0	0.85	0.9683333333	3.091	it a husband and wife team that we known for years	input_phrase	84.50602722	0.865357597	3.636	34	0.075	40	2504	118	118
10169.5	1638809241874093187_sent_int_pegasus_60	1	1	0.594	0	0.9833333333	0.995	3.2	we have known a husband and wife team for years	output_paraphrases	96.20860291	0.801019359	3.8	32	0.079	38	2504	118	118
10190.091	1638809241874093187_sent_int_pegasus_60	0.7783333333	0.97	0.559	0	0.85	0.9683333333	3.091	it a husband and wife team that we known for years	input_phrase	84.50602722	0.865357597	3.636	34	0.075	40	2504	119	119
10216	1638809241874093187_sent_int_pegasus_60	0.8616666667	0.985	0.562	0	0.925	0.9833333333	2.909	we know the husband and wife team for a long time	output_paraphrases	51.14070892	0.838310863	3.545	32	0.077	39	2502	119	119
10169.5	1638809241874093187_sent_int_pegasus_60	1	1	0.594	0	0.9833333333	0.995	3.2	we have known a husband and wife team for years	output_paraphrases	96.20860291	0.801019359	3.8	32	0.079	38	2504	120	120
10216	1638809241874093187_sent_int_pegasus_60	0.8616666667	0.985	0.562	0	0.925	0.9833333333	2.909	we know the husband and wife team for a long time	output_paraphrases	51.14070892	0.838310863	3.545	32	0.077	39	2502	120	120
9207.6	1638809241874093187_sent_int_pegasus_70	1	1	0.595	0	0.9833333333	0.995	3.7	my last car repair actually had to do with brakes	input_phrase	138.0462036	0.878053528	4	37	0.075	40	1867	121	121
8763.714	1638809241874093187_sent_int_pegasus_70	1	1	0.72	0	0.93	0.98	3.571	my last car repair was for brakes	output_paraphrases	524.3984985	0.865025446	3.857	25	0.111	27	1867	121	121
9207.6	1638809241874093187_sent_int_pegasus_70	1	1	0.595	0	0.9833333333	0.995	3.7	my last car repair actually had to do with brakes	input_phrase	138.0462036	0.878053528	4	37	0.075	40	1867	122	122
8824.625	1638809241874093187_sent_int_pegasus_70	1	1	0.581	0	0.94	0.985	3.875	my last car repair was related to brakes	output_paraphrases	297.3371277	0.844600278	4.125	31	0.091	33	1870	122	122
8763.714	1638809241874093187_sent_int_pegasus_70	1	1	0.72	0	0.93	0.98	3.571	my last car repair was for brakes	output_paraphrases	524.3984985	0.865025446	3.857	25	0.111	27	1867	123	123
8824.625	1638809241874093187_sent_int_pegasus_70	1	1	0.581	0	0.94	0.985	3.875	my last car repair was related to brakes	output_paraphrases	297.3371277	0.844600278	4.125	31	0.091	33	1870	123	123
9873.625	1638809241874093187_sent_int_pegasus_80	0.9666666667	0.9633333333	0.562	0	0.98	0.96	4	a friend made us a beautiful christmas design	output_paraphrases	257.7295837	0.819569283	4.75	32	0.079	38	2930	131	131
10008.636	1638809241874093187_sent_int_pegasus_80	0.8666666667	0.9033333333	0.537	0	0.85	0.9	3.727	that a friend had made for us a beautiful christmas design	input_phrase	184.3625488	0.8323243	4.364	41	0.062	48	2927	131	131
9641	1638809241874093187_sent_int_pegasus_85	0.93	0.985	0.611	0	0.94	0.985	3.273	father day is the last time we went to cafe pacific	output_paraphrases	110.028862	0.858147411	3.727	36	0.073	41	2489	133	133
9655.636	1638809241874093187_sent_int_pegasus_85	0.8316666667	0.8583333333	0.543	0	0.7583333333	0.88	3.182	father day was the last time we were at cafe pacific	output_paraphrases	104.8078537	0.822537071	3.818	35	0.071	42	2486	133	133
9641	1638809241874093187_sent_int_pegasus_85	0.93	0.985	0.611	0	0.94	0.985	3.273	father day is the last time we went to cafe pacific	output_paraphrases	110.028862	0.858147411	3.727	36	0.073	41	2489	134	134
9702	1638809241874093187_sent_int_pegasus_85	0.9366666667	0.975	0.564	0	0.9716666667	0.9766666667	3.25	the last time we went to cafe pacific it was father day	input_phrase	144.4815979	0.861707809	3.667	39	0.068	44	2489	134	134
9655.636	1638809241874093187_sent_int_pegasus_85	0.8316666667	0.8583333333	0.543	0	0.7583333333	0.88	3.182	father day was the last time we were at cafe pacific	output_paraphrases	104.8078537	0.822537071	3.818	35	0.071	42	2486	135	135
9702	1638809241874093187_sent_int_pegasus_85	0.9366666667	0.975	0.564	0	0.9716666667	0.9766666667	3.25	the last time we went to cafe pacific it was father day	input_phrase	144.4815979	0.861707809	3.667	39	0.068	44	2489	135	135
8744.8	1638809241874093187_sent_int_pegasus_93	1	1	0.778	0	1	1	3.6	they get grants and loans	output_paraphrases	305.6191101	0.803352994	4.2	18	0.143	21	1620	137	137
8406.2	1638809241874093187_sent_int_pegasus_93	0.6666666667	0.9916666667	0.75	0	0.8666666667	0.9666666667	4	they receive grants and loans	output_paraphrases	317.3683777	0.784117973	5	20	0.12	25	1615	137	137
9695.25	1638811802290682038_sent_int_pegasus_113	0.9166666667	0.96	0.69	0	0.9366666667	0.9683333333	3.625	there is no accountability for what they do	output_paraphrases	31.02204514	0.829866294	4.5	29	0.083	36	1217	141	141
8422.375	1638811802290682038_sent_int_pegasus_113	1	1	0.677	0	1	1	3.875	they dont have accountability for what they do	output_paraphrases	64.62781525	0.839297231	4.875	31	0.077	39	1214	141	141
9244	1638811802290682038_sent_int_pegasus_114	1	1	0.7	0	1	1	3.333	i used to have a thunderbird before this one	output_paraphrases	38.60775375	0.948052472	4	30	0.083	36	376	142	142
9334.9	1638811802290682038_sent_int_pegasus_114	1	1	0.594	0	1	1	3.2	the car i had before this one was a thunderbird	input_phrase	47.59482574	0.8581356	3.8	32	0.079	38	376	142	142
9334.9	1638811802290682038_sent_int_pegasus_114	1	1	0.594	0	1	1	3.2	the car i had before this one was a thunderbird	input_phrase	47.59482574	0.8581356	3.8	32	0.079	38	376	144	144
8909	1638811802290682038_sent_int_pegasus_114	1	1	0.714	0	1	1	3	the car i had was a thunderbird	output_paraphrases	80.14207458	0.852526666	3.571	21	0.12	25	375	144	144
9401.091	1638811802290682038_sent_int_pegasus_12	0.625	0.7233333333	0.567	0	0.6666666667	0.7316666667	2.727	but have been put to a rap kind of a rhythm	input_phrase	189.6824493	0.874593861	3	30	0.091	33	1779	145	145
8877.143	1638811802290682038_sent_int_pegasus_12	0.6666666667	0.87	0.722	0	0.7583333333	0.8866666667	2.571	they were put to a rap rhythm	output_paraphrases	417.1674805	0.828387696	3.286	18	0.13	23	1779	145	145
9401.091	1638811802290682038_sent_int_pegasus_12	0.625	0.7233333333	0.567	0	0.6666666667	0.7316666667	2.727	but have been put to a rap kind of a rhythm	input_phrase	189.6824493	0.874593861	3	30	0.091	33	1779	146	146
9113.444	1638811802290682038_sent_int_pegasus_12	0.8666666667	0.95	0.652	0	0.9083333333	0.955	2.556	they were put to a rap type of rhythm	output_paraphrases	289.5705261	0.904804796	3.222	23	0.103	29	1773	146	146
8877.143	1638811802290682038_sent_int_pegasus_12	0.6666666667	0.87	0.722	0	0.7583333333	0.8866666667	2.571	they were put to a rap rhythm	output_paraphrases	417.1674805	0.828387696	3.286	18	0.13	23	1779	147	147
9113.444	1638811802290682038_sent_int_pegasus_12	0.8666666667	0.95	0.652	0	0.9083333333	0.955	2.556	they were put to a rap type of rhythm	output_paraphrases	289.5705261	0.904804796	3.222	23	0.103	29	1773	147	147
6984.75	1638811802290682038_sent_int_pegasus_124	0.7233333333	0.9033333333	0.552	0	0.7716666667	0.91	3.625	nitrous oxides and ozone are in the paper	output_paraphrases	186.8820801	0.825922107	4.25	29	0.088	34	113	148	148
7159.667	1638811802290682038_sent_int_pegasus_124	0.7233333333	0.8933333333	0.528	0	0.7416666667	0.905	4	nitrous oxides and ozone are mentioned in the paper	output_paraphrases	117.6236801	0.856134147	4.778	36	0.07	43	107	148	148
6984.75	1638811802290682038_sent_int_pegasus_124	0.7233333333	0.9033333333	0.552	0	0.7716666667	0.91	3.625	nitrous oxides and ozone are in the paper	output_paraphrases	186.8820801	0.825922107	4.25	29	0.088	34	113	149	149
8105.583	1638811802290682038_sent_int_pegasus_124	0.9166666667	0.9333333333	0.487	0	0.8766666667	0.935	3.25	they say in the paper nitrous oxides and ozone and all that	input_phrase	96.29663086	0.841003917	4	39	0.062	48	107	149	149
7159.667	1638811802290682038_sent_int_pegasus_124	0.7233333333	0.8933333333	0.528	0	0.7416666667	0.905	4	nitrous oxides and ozone are mentioned in the paper	output_paraphrases	117.6236801	0.856134147	4.778	36	0.07	43	107	150	150
8105.583	1638811802290682038_sent_int_pegasus_124	0.9166666667	0.9333333333	0.487	0	0.8766666667	0.935	3.25	they say in the paper nitrous oxides and ozone and all that	input_phrase	96.29663086	0.841003917	4	39	0.062	48	107	150	150
9336.333	1638811802290682038_sent_int_pegasus_13	0.8066666667	0.895	0.641	0	0.905	0.9066666667	3.25	did use teflon tape on one of them or something like that	input_phrase	34.8859024	0.846465103	3.833	39	0.065	46	1443	153	153
8624.429	1638811802290682038_sent_int_pegasus_13	1	1	0.727	0	1	1	3.143	did you use teflon tape on them	output_paraphrases	53.88054276	0.825183134	3.571	22	0.12	25	1443	153	153
10125.6	1638811802290682038_sent_int_pegasus_35	1	1	0.571	0	1	1	2.8	i do think they should show it during prime time	input_phrase	48.89951324	0.86062321	3.9	28	0.077	39	89	160	160
10122.333	1638811802290682038_sent_int_pegasus_35	0.9433333333	0.9933333333	0.696	0	0.945	0.99	2.556	i think they should show it in prime time	output_paraphrases	53.00941086	0.885912367	3.667	23	0.091	33	94	160	160
10125.6	1638811802290682038_sent_int_pegasus_35	1	1	0.571	0	1	1	2.8	i do think they should show it during prime time	input_phrase	48.89951324	0.86062321	3.9	28	0.077	39	89	161	161
10059	1638811802290682038_sent_int_pegasus_35	1	1	0.722	0	1	1	2.571	they should show it in prime time	output_paraphrases	56.3742218	0.850342491	3.857	18	0.111	27	89	161	161
10122.333	1638811802290682038_sent_int_pegasus_35	0.9433333333	0.9933333333	0.696	0	0.945	0.99	2.556	i think they should show it in prime time	output_paraphrases	53.00941086	0.885912367	3.667	23	0.091	33	94	162	162
10059	1638811802290682038_sent_int_pegasus_35	1	1	0.722	0	1	1	2.571	they should show it in prime time	output_paraphrases	56.3742218	0.850342491	3.857	18	0.111	27	89	162	162
9532.167	1638811802290682038_sent_int_pegasus_38	0.7866666667	0.8233333333	0.571	0	0.7516666667	0.8266666667	2.917	i guess also the fact that they say it not a deterrent	input_phrase	121.923851	0.880420881	3.583	35	0.07	43	1286	163	163
8404	1638811802290682038_sent_int_pegasus_38	0.785	0.6783333333	0.536	0	0.6883333333	0.7033333333	3.111	i think that they say it isnt a deterrent	output_paraphrases	102.7306595	0.86378185	3.667	28	0.091	33	1282	163	163
9532.167	1638811802290682038_sent_int_pegasus_38	0.7866666667	0.8233333333	0.571	0	0.7516666667	0.8266666667	2.917	i guess also the fact that they say it not a deterrent	input_phrase	121.923851	0.880420881	3.583	35	0.07	43	1286	164	164
7428.167	1638811802290682038_sent_int_pegasus_38	0.5	0.7083333333	0.5	0	0.5566666667	0.7816666667	3.333	they say it isnt a deterrent	output_paraphrases	84.78031921	0.865047183	3.833	20	0.13	23	1286	164	164
8404	1638811802290682038_sent_int_pegasus_38	0.785	0.6783333333	0.536	0	0.6883333333	0.7033333333	3.111	i think that they say it isnt a deterrent	output_paraphrases	102.7306595	0.86378185	3.667	28	0.091	33	1282	165	165
7428.167	1638811802290682038_sent_int_pegasus_38	0.5	0.7083333333	0.5	0	0.5566666667	0.7816666667	3.333	they say it isnt a deterrent	output_paraphrases	84.78031921	0.865047183	3.833	20	0.13	23	1286	165	165
10248.4	1638811802290682038_sent_int_pegasus_41	1	1	0.643	0	1	1	2.8	i guess you got to look at something like that	input_phrase	45.98844147	0.89088687	3.7	28	0.081	37	1301	167	167
10327.333	1638811802290682038_sent_int_pegasus_41	0.945	0.9783333333	0.733	0	0.9716666667	0.9916666667	2.5	you need to look at that	output_paraphrases	48.83249664	0.847004994	3.167	15	0.158	19	1301	167	167
10331.5	1638811802290682038_sent_int_pegasus_41	1	1	0.75	0	1	1	2.5	i think you need to look at that	output_paraphrases	33.79247665	0.796897289	3.125	20	0.12	25	1304	168	168
10327.333	1638811802290682038_sent_int_pegasus_41	0.945	0.9783333333	0.733	0	0.9716666667	0.9916666667	2.5	you need to look at that	output_paraphrases	48.83249664	0.847004994	3.167	15	0.158	19	1301	168	168
9031.4	1638811802290682038_sent_int_pegasus_44	1	1	0.538	0	1	1	3.9	i had to have a transmission replaced in an automobile	input_phrase	146.8652191	0.843733986	4.5	39	0.067	45	1521	169	169
9547.3	1638811802290682038_sent_int_pegasus_44	0.9666666667	0.985	0.556	0	0.9666666667	0.985	3.6	i needed to have a transmission replaced in my car	output_paraphrases	89.66550446	0.876751708	4.1	36	0.073	41	1523	169	169
9031.4	1638811802290682038_sent_int_pegasus_44	1	1	0.538	0	1	1	3.9	i had to have a transmission replaced in an automobile	input_phrase	146.8652191	0.843733986	4.5	39	0.067	45	1521	170	170
9514.222	1638811802290682038_sent_int_pegasus_44	1	1	0.636	0	1	1	3.667	the transmission in my car had to be replaced	output_paraphrases	30.40370178	0.862048902	4.111	33	0.081	37	1521	170	170
9547.3	1638811802290682038_sent_int_pegasus_44	0.9666666667	0.985	0.556	0	0.9666666667	0.985	3.6	i needed to have a transmission replaced in my car	output_paraphrases	89.66550446	0.876751708	4.1	36	0.073	41	1523	171	171
9514.222	1638811802290682038_sent_int_pegasus_44	1	1	0.636	0	1	1	3.667	the transmission in my car had to be replaced	output_paraphrases	30.40370178	0.862048902	4.111	33	0.081	37	1521	171	171
8673.625	1638811802290682038_sent_int_pegasus_50	0.4166666667	0.9516666667	0.567	0	0.8366666667	0.9516666667	3.75	colombo is the best of those mystery things	output_paraphrases	206.3315735	0.809712825	4.5	30	0.083	36	1556	172	172
9197.833	1638811802290682038_sent_int_pegasus_50	0.75	0.8566666667	0.489	0	0.8066666667	0.8783333333	3.75	i like colombo probably the best of any of those mystery things	input_phrase	164.3437347	0.842762031	4.333	45	0.058	52	1556	172	172
10184.333	1638811802290682038_sent_int_pegasus_55	1	0.9766666667	0.655	0	0.9816666667	0.9816666667	3.222	i remember those shows being on during the day	output_paraphrases	77.15523529	0.839989802	4.222	29	0.079	38	168	175	175
10001.143	1638811802290682038_sent_int_pegasus_55	1	1	0.68	0	1	1	3.571	i remember those shows in the afternoon	output_paraphrases	162.4535522	0.82498555	4.714	25	0.091	33	165	175	175
10184.333	1638811802290682038_sent_int_pegasus_55	1	0.9766666667	0.655	0	0.9816666667	0.9816666667	3.222	i remember those shows being on during the day	output_paraphrases	77.15523529	0.839989802	4.222	29	0.079	38	168	176	176
10070.455	1638811802290682038_sent_int_pegasus_55	0.9333333333	0.9766666667	0.583	0	0.97	0.9783333333	3.273	i seem to remember those shows being on in the afternoon	input_phrase	37.57446289	0.804869216	4.182	36	0.065	46	168	176	176
10234.3	1638811802290682038_sent_int_pegasus_58	1	1	0.645	0	1	1	3.1	i believe they last a lot longer than other things	output_paraphrases	47.78646088	0.803539353	4.1	31	0.073	41	1713	178	178
10207.8	1638811802290682038_sent_int_pegasus_58	0.9666666667	0.99	0.594	0	0.9333333333	0.9833333333	3.2	i think they last a lot longer than anything else	input_phrase	36.23035049	0.859850341	4	32	0.075	40	1717	178	178
