filename.1	Short Utterance	challengelevel	Response
1637160114511002659_sent_int_pegasus_noisy_babble_0_utt_85.wav	it costs more for bottles than it does for cokes	ne_1	it costs more per bottle than it does for coke
1637160114511002659_sent_int_pegasus_noisy_babble_0_utt_85.wav	it costs more for bottles than it does for cokes	ne_1	It costs more per bottle than it does for coke
1637160114511002659_sent_int_pegasus_noisy_babble_0_utt_85.wav	it costs more for bottles than it does for cokes	ne_1	it costs more for bottle than it does for coke
1637160114511002659_sent_int_pegasus_noisy_babble_0_utt_85.wav	it costs more for bottles than it does for cokes	ne_1	It costs more for bottles that is does for xxx
1637160114511002659_sent_int_pegasus_noisy_babble_0_utt_85.wav	it costs more for bottles than it does for cokes	ne_1	It costs more for bottles than in does for cokes.
1637160114511002659_sent_int_pegasus_noisy_babble_0_utt_85.wav	it costs more for bottles than it does for cokes	ne_1	it costs more per bottle then it does per cone
1637160114511002659_sent_int_pegasus_noisy_babble_0_utt_222.wav	it will be interesting to see how it goes	ne_1	it will be interesting to see how it goes
1637160114511002659_sent_int_pegasus_noisy_babble_0_utt_222.wav	it will be interesting to see how it goes	ne_1	it will be interesting to see how it goes
1637160114511002659_sent_int_pegasus_noisy_babble_0_utt_222.wav	it will be interesting to see how it goes	ne_1	it will be interesting to see how it goes
1637160114511002659_sent_int_pegasus_noisy_babble_0_utt_222.wav	it will be interesting to see how it goes	ne_1	It will be interesting to see how it goes.
1637160114511002659_sent_int_pegasus_noisy_babble_0_utt_222.wav	it will be interesting to see how it goes	ne_1	It will be interesting to see how it goes.
1637160114511002659_sent_int_pegasus_noisy_babble_0_utt_222.wav	it will be interesting to see how it goes	ne_1	it will be interseting to see how it goes
1637158881930335487_sent_int_pegasus_noisy_babble_0_utt_302.wav	do you find it hard to keep the tax records	ne_1	do you find it hard to keep the tax records
1637158881930335487_sent_int_pegasus_noisy_babble_0_utt_302.wav	do you find it hard to keep the tax records	ne_1	do you find it hard to keep the tax records
1637158881930335487_sent_int_pegasus_noisy_babble_0_utt_302.wav	do you find it hard to keep the tax records	ne_1	do you find it hard to keep the tax records
1637158881930335487_sent_int_pegasus_noisy_babble_0_utt_302.wav	do you find it hard to keep the tax records	ne_1	Do you find it hard to keep the tax records?
1637158881930335487_sent_int_pegasus_noisy_babble_0_utt_302.wav	do you find it hard to keep the tax records	ne_1	Do you find it hard to keep the tax record?
1637158881930335487_sent_int_pegasus_noisy_babble_0_utt_302.wav	do you find it hard to keep the tax records	ne_1	do you find it hard to keep the tax records
1637160114511002659_sent_int_pegasus_noisy_babble_0_utt_553.wav	i narrowed it down to the top four	ne_1	i narrowed it down to the top four
1637160114511002659_sent_int_pegasus_noisy_babble_0_utt_553.wav	i narrowed it down to the top four	ne_1	I narrowed it down to the top four
1637160114511002659_sent_int_pegasus_noisy_babble_0_utt_553.wav	i narrowed it down to the top four	ne_1	i narrowed it down to the top 4
1637160114511002659_sent_int_pegasus_noisy_babble_0_utt_553.wav	i narrowed it down to the top four	ne_1	I narrowed it down to the top four.
1637160114511002659_sent_int_pegasus_noisy_babble_0_utt_553.wav	i narrowed it down to the top four	ne_1	I narrowed it down to the top four.
1637160114511002659_sent_int_pegasus_noisy_babble_0_utt_553.wav	i narrowed it down to the top four	ne_1	i narrowed it down to the top 4
1637160114511002659_sent_int_pegasus_noisy_babble_0_utt_182.wav	the justice is taken out of the system	ne_1	xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
1637160114511002659_sent_int_pegasus_noisy_babble_0_utt_182.wav	the justice is taken out of the system	ne_1	the justice is taken out the system
1637160114511002659_sent_int_pegasus_noisy_babble_0_utt_182.wav	the justice is taken out of the system	ne_1	the justice is taken out of the system
1637160114511002659_sent_int_pegasus_noisy_babble_0_utt_182.wav	the justice is taken out of the system	ne_1	The justice is taken out of the system.
1637160114511002659_sent_int_pegasus_noisy_babble_0_utt_182.wav	the justice is taken out of the system	ne_1	The justice is taken out of the system.
1637160114511002659_sent_int_pegasus_noisy_babble_0_utt_182.wav	the justice is taken out of the system	ne_1	the justice is taking out of the system
1637160114511002659_sent_int_pegasus_noisy_babble_-5_utt_1299.wav	what type of work do you do when you are consulting	ne_2	what time does work xxxx xxxxx xxxxx xxx
1637160114511002659_sent_int_pegasus_noisy_babble_-5_utt_1299.wav	what type of work do you do when you are consulting	ne_2	What type of work do you do as a consultant
1637160114511002659_sent_int_pegasus_noisy_babble_-5_utt_1299.wav	what type of work do you do when you are consulting	ne_2	what type of work do you do, are you a consultant
1637160114511002659_sent_int_pegasus_noisy_babble_-5_utt_1299.wav	what type of work do you do when you are consulting	ne_2	What type of work did you do when you were a consultant?
1637160114511002659_sent_int_pegasus_noisy_babble_-5_utt_1299.wav	what type of work do you do when you are consulting	ne_2	What type of work do you do when you are consulting?
1637160114511002659_sent_int_pegasus_noisy_babble_-5_utt_1299.wav	what type of work do you do when you are consulting	ne_2	what type of work do you do
1637160114511002659_sent_int_pegasus_noisy_babble_-5_utt_787.wav	the appeal procedure is the only thing i could think of	ne_2	xxxxx xxxxx xxxxxx xxxx
1637160114511002659_sent_int_pegasus_noisy_babble_-5_utt_787.wav	the appeal procedure is the only thing i could think of	ne_2	the new procedure the only thing I could think of
1637160114511002659_sent_int_pegasus_noisy_babble_-5_utt_787.wav	the appeal procedure is the only thing i could think of	ne_2	the XXX procedure is the only thing i can thing of
1637160114511002659_sent_int_pegasus_noisy_babble_-5_utt_787.wav	the appeal procedure is the only thing i could think of	ne_2	xxx procedure, the only thing I could think of.
1637160114511002659_sent_int_pegasus_noisy_babble_-5_utt_787.wav	the appeal procedure is the only thing i could think of	ne_2	The appeal procedure is the only thing I can think of.
1637160114511002659_sent_int_pegasus_noisy_babble_-5_utt_787.wav	the appeal procedure is the only thing i could think of	ne_2	no new procedures was the only thing i could think of
1637160114511002659_sent_int_pegasus_noisy_babble_-5_utt_602.wav	i guess some of it falls in the rap category	ne_2	xxxxx some of it xxxx
1637160114511002659_sent_int_pegasus_noisy_babble_-5_utt_602.wav	i guess some of it falls in the rap category	ne_2	I guess some of it was from the rat factory
1637160114511002659_sent_int_pegasus_noisy_babble_-5_utt_602.wav	i guess some of it falls in the rap category	ne_2	i guess some of it falls in the XXX category
1637160114511002659_sent_int_pegasus_noisy_babble_-5_utt_602.wav	i guess some of it falls in the rap category	ne_2	I guess some of it falls in the xxx category.
1637160114511002659_sent_int_pegasus_noisy_babble_-5_utt_602.wav	i guess some of it falls in the rap category	ne_2	I guess some of it works in the right category.
1637160114511002659_sent_int_pegasus_noisy_babble_-5_utt_602.wav	i guess some of it falls in the rap category	ne_2	i guess some of it falls in the right catergory
1637160114511002659_sent_int_pegasus_noisy_babble_-5_utt_650.wav	sounds like you all do the same thing	ne_2	xxxx  xxxxx xxxx
1637160114511002659_sent_int_pegasus_noisy_babble_-5_utt_650.wav	sounds like you all do the same thing	ne_2	sounds like you will do the same thing
1637160114511002659_sent_int_pegasus_noisy_babble_-5_utt_650.wav	sounds like you all do the same thing	ne_2	sounds like you all do the same things
1637160114511002659_sent_int_pegasus_noisy_babble_-5_utt_650.wav	sounds like you all do the same thing	ne_2	xxx same thing.
1637160114511002659_sent_int_pegasus_noisy_babble_-5_utt_650.wav	sounds like you all do the same thing	ne_2	Sounds like you're doing the same thing.
1637160114511002659_sent_int_pegasus_noisy_babble_-5_utt_650.wav	sounds like you all do the same thing	ne_2	it sounds like we all do the same thing
1637158881930335487_sent_int_pegasus_noisy_babble_-5_utt_3.wav	a case where there was an ice storm	ne_2	xxxxxx xxxxxx xxxxx
1637158881930335487_sent_int_pegasus_noisy_babble_-5_utt_3.wav	a case where there was an ice storm	ne_2	It felt like there was an ice storm
1637158881930335487_sent_int_pegasus_noisy_babble_-5_utt_3.wav	a case where there was an ice storm	ne_2	in case there is an ice storm
1637158881930335487_sent_int_pegasus_noisy_babble_-5_utt_3.wav	a case where there was an ice storm	ne_2	The case was xxx eyesore.
1637158881930335487_sent_int_pegasus_noisy_babble_-5_utt_3.wav	a case where there was an ice storm	ne_2	The case where there is XXX still.
1637158881930335487_sent_int_pegasus_noisy_babble_-5_utt_3.wav	a case where there was an ice storm	ne_2	xxx
1637158881930335487_sent_int_pegasus_noisy_babble_-5_utt_360.wav	does it want to play when it is outside	ne_2	xxx  want to play xxxx xxx
1637158881930335487_sent_int_pegasus_noisy_babble_-5_utt_360.wav	does it want to play when it is outside	ne_2	Do you want to play a little down side
1637158881930335487_sent_int_pegasus_noisy_babble_-5_utt_360.wav	does it want to play when it is outside	ne_2	do you want to play XXX outside
1637158881930335487_sent_int_pegasus_noisy_babble_-5_utt_360.wav	does it want to play when it is outside	ne_2	xxx
1637158881930335487_sent_int_pegasus_noisy_babble_-5_utt_360.wav	does it want to play when it is outside	ne_2	Does it want to play a little XXX.
1637158881930335487_sent_int_pegasus_noisy_babble_-5_utt_360.wav	does it want to play when it is outside	ne_2	does it want to play when it is outside
1637160114511002659_sent_int_pegasus_noisy_babble_-5_utt_1160.wav	this is an accident that i have to talk about	ne_2	this is an accident i can't talk about
1637160114511002659_sent_int_pegasus_noisy_babble_-5_utt_1160.wav	this is an accident that i have to talk about	ne_2	this is an accident that I had to talk about
1637160114511002659_sent_int_pegasus_noisy_babble_-5_utt_1160.wav	this is an accident that i have to talk about	ne_2	this is an accident that i have to talk about
1637160114511002659_sent_int_pegasus_noisy_babble_-5_utt_1160.wav	this is an accident that i have to talk about	ne_2	This is an accident that I have to talk about.
1637160114511002659_sent_int_pegasus_noisy_babble_-5_utt_1160.wav	this is an accident that i have to talk about	ne_2	This is an accident that I have to talk about.
1637160114511002659_sent_int_pegasus_noisy_babble_-5_utt_1160.wav	this is an accident that i have to talk about	ne_2	this is about the time that im happy to talk about
1637158881930335487_sent_int_pegasus_noisy_babble_-5_utt_531.wav	i have a part time job at the law firm	ne_2	i have a part time job as a xxx
1637158881930335487_sent_int_pegasus_noisy_babble_-5_utt_531.wav	i have a part time job at the law firm	ne_2	I have a part time job at the law firm
1637158881930335487_sent_int_pegasus_noisy_babble_-5_utt_531.wav	i have a part time job at the law firm	ne_2	i have a part time job at the law firm
1637158881930335487_sent_int_pegasus_noisy_babble_-5_utt_531.wav	i have a part time job at the law firm	ne_2	I have a part-time job at the xxx
1637158881930335487_sent_int_pegasus_noisy_babble_-5_utt_531.wav	i have a part time job at the law firm	ne_2	I have a hard time XXX the XXX.
1637158881930335487_sent_int_pegasus_noisy_babble_-5_utt_531.wav	i have a part time job at the law firm	ne_2	i have a part time job at the law firm
